,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
774,2469210,000689,2017-11-17,1.234,1.234,1.0,1.0,1.234
775,2469211,000689,2017-11-20,1.238,1.238,1.0,1.0,1.238
776,2469212,000689,2017-11-21,1.24,1.24,1.0,1.0,1.24
777,2469213,000689,2017-11-22,1.246,1.246,1.0,1.0,1.246
778,2469214,000689,2017-11-23,1.225,1.225,1.0,1.0,1.225
779,2469215,000689,2017-11-24,1.227,1.227,1.0,1.0,1.227
780,2469216,000689,2017-11-27,1.218,1.218,1.0,1.0,1.218
781,2469217,000689,2017-11-28,1.226,1.226,1.0,1.0,1.226
782,2469218,000689,2017-11-29,1.222,1.222,1.0,1.0,1.222
783,2469219,000689,2017-11-30,1.218,1.218,1.0,1.0,1.218
784,2469220,000689,2017-12-01,1.111,1.221,1.099278,1.099278,1.221298
785,2469221,000689,2017-12-04,1.105,1.215,1.0,1.099278,1.214702
786,2469222,000689,2017-12-05,1.1,1.21,1.0,1.099278,1.209206
787,2469223,000689,2017-12-06,1.103,1.213,1.0,1.099278,1.212504
788,2469224,000689,2017-12-07,1.102,1.212,1.0,1.099278,1.211404
789,2469225,000689,2017-12-08,1.109,1.219,1.0,1.099278,1.219099
790,2469226,000689,2017-12-11,1.116,1.226,1.0,1.099278,1.226794
791,2469227,000689,2017-12-12,1.106,1.216,1.0,1.099278,1.215801
792,2469228,000689,2017-12-13,1.11,1.22,1.0,1.099278,1.220199
793,2469229,000689,2017-12-14,1.106,1.216,1.0,1.099278,1.215801
794,2469230,000689,2017-12-15,1.101,1.211,1.0,1.099278,1.210305
795,2469231,000689,2017-12-18,1.1,1.21,1.0,1.099278,1.209206
796,2469232,000689,2017-12-19,1.107,1.217,1.0,1.099278,1.216901
797,2469233,000689,2017-12-20,1.098,1.208,1.0,1.099278,1.207007
798,2469234,000689,2017-12-21,1.106,1.216,1.0,1.099278,1.215801
799,2469235,000689,2017-12-22,1.102,1.212,1.0,1.099278,1.211404
800,2469236,000689,2017-12-25,1.089,1.199,1.0,1.099278,1.197114
801,2469237,000689,2017-12-26,1.096,1.206,1.0,1.099278,1.204809
802,2469238,000689,2017-12-27,1.091,1.201,1.0,1.099278,1.199312
803,2469239,000689,2017-12-28,1.093,1.203,1.0,1.099278,1.201511
804,2469240,000689,2017-12-29,1.098,1.208,1.0,1.099278,1.207007
805,2469241,000689,2017-12-31,1.098,1.208,1.0,1.099278,1.207007
806,2469242,000689,2018-01-02,1.104,1.214,1.0,1.099278,1.213603
807,2469243,000689,2018-01-03,1.111,1.221,1.0,1.099278,1.221298
808,2469244,000689,2018-01-04,1.113,1.223,1.0,1.099278,1.223496
809,2469245,000689,2018-01-05,1.109,1.219,1.0,1.099278,1.219099
810,2469246,000689,2018-01-08,1.107,1.217,1.0,1.099278,1.216901
811,2469247,000689,2018-01-09,1.105,1.215,1.0,1.099278,1.214702
812,2469248,000689,2018-01-10,1.102,1.212,1.0,1.099278,1.211404
813,4749273,000689,2018-01-11,1.102,1.212,1.0,1.099278,1.211404
814,4749274,000689,2018-01-12,1.096,1.206,1.0,1.099278,1.204809
815,4749275,000689,2018-01-15,1.079,1.189,1.0,1.099278,1.186121
816,4749276,000689,2018-01-16,1.075,1.185,1.0,1.099278,1.181724
817,4749277,000689,2018-01-17,1.079,1.189,1.0,1.099278,1.186121
818,4749278,000689,2018-01-18,1.079,1.189,1.0,1.099278,1.186121
819,4749279,000689,2018-01-19,1.082,1.192,1.0,1.099278,1.189419
820,4749280,000689,2018-01-22,1.086,1.196,1.0,1.099278,1.193816
821,4749281,000689,2018-01-23,1.089,1.199,1.0,1.099278,1.197114
822,4749282,000689,2018-01-24,1.093,1.203,1.0,1.099278,1.201511
823,4749283,000689,2018-01-25,1.095,1.205,1.0,1.099278,1.203709
824,4749284,000689,2018-01-26,1.099,1.209,1.0,1.099278,1.208107
825,4749285,000689,2018-01-29,1.084,1.194,1.0,1.099278,1.191617
826,4749286,000689,2018-01-30,1.078,1.188,1.0,1.099278,1.185022
827,4749287,000689,2018-01-31,1.081,1.191,1.0,1.099278,1.18832
828,4749288,000689,2018-02-01,1.079,1.189,1.0,1.099278,1.186121
829,4749289,000689,2018-02-02,1.096,1.206,1.0,1.099278,1.204809
830,4749290,000689,2018-02-05,1.101,1.211,1.0,1.099278,1.210305
831,4749291,000689,2018-02-06,1.066,1.176,1.0,1.099278,1.17183
832,4749292,000689,2018-02-07,1.044,1.154,1.0,1.099278,1.147646
833,4749293,000689,2018-02-08,1.022,1.132,1.0,1.099278,1.123462
834,4749294,000689,2018-02-09,0.988,1.098,1.0,1.099278,1.086087
835,4749295,000689,2018-02-12,0.994,1.104,1.0,1.099278,1.092682
836,4749296,000689,2018-02-13,1.004,1.114,1.0,1.099278,1.103675
837,4749297,000689,2018-02-14,1.007,1.117,1.0,1.099278,1.106973
838,4749298,000689,2018-02-22,1.032,1.142,1.0,1.099278,1.134455
839,4749299,000689,2018-02-23,1.036,1.146,1.0,1.099278,1.138852
840,4749300,000689,2018-02-26,1.048,1.158,1.0,1.099278,1.152043
841,4749301,000689,2018-02-27,1.03,1.14,1.0,1.099278,1.132256
842,4749302,000689,2018-02-28,1.021,1.131,1.0,1.099278,1.122363
843,4749303,000689,2018-03-01,1.03,1.14,1.0,1.099278,1.132256
844,5031843,000689,2018-03-02,1.023,1.133,1.0,1.099278,1.124561
845,5031844,000689,2018-03-05,1.017,1.127,1.0,1.099278,1.117966
846,5123170,000689,2018-03-06,1.028,1.138,1.0,1.099278,1.130058
847,5130247,000689,2018-03-07,1.023,1.133,1.0,1.099278,1.124561
848,5130248,000689,2018-03-08,1.028,1.138,1.0,1.099278,1.130058
849,5148136,000689,2018-03-09,1.034,1.144,1.0,1.099278,1.136653
850,6386986,000689,2018-03-12,1.042,1.152,1.0,1.099278,1.145448
851,6448456,000689,2018-03-13,1.038,1.148,1.0,1.099278,1.141051
852,6531960,000689,2018-03-14,1.038,1.148,1.0,1.099278,1.141051
853,6537187,000689,2018-03-15,1.039,1.149,1.0,1.099278,1.14215
854,6557602,000689,2018-03-16,1.029,1.139,1.0,1.099278,1.131157
855,6585526,000689,2018-03-19,1.026,1.136,1.0,1.099278,1.127859
856,6589503,000689,2018-03-20,1.029,1.139,1.0,1.099278,1.131157
857,6626276,000689,2018-03-21,1.024,1.134,1.0,1.099278,1.125661
858,6644658,000689,2018-03-22,1.017,1.127,1.0,1.099278,1.117966
859,6652457,000689,2018-03-23,0.993,1.103,1.0,1.099278,1.091583
860,6685054,000689,2018-03-26,0.987,1.097,1.0,1.099278,1.084987
861,6720098,000689,2018-03-27,0.994,1.104,1.0,1.099278,1.092682
862,6736262,000689,2018-03-28,0.984,1.094,1.0,1.099278,1.08169
863,6753928,000689,2018-03-29,0.992,1.102,1.0,1.099278,1.090484
864,6769138,000689,2018-03-30,0.998,1.108,1.0,1.099278,1.097079
865,6812482,000689,2018-04-02,0.993,1.103,1.0,1.099278,1.091583
866,6831404,000689,2018-04-03,0.989,1.099,1.0,1.099278,1.087186
867,6852736,000689,2018-04-04,0.986,1.096,1.0,1.099278,1.083888
868,6909214,000689,2018-04-09,0.987,1.097,1.0,1.099278,1.084987
869,6926431,000689,2018-04-10,1.003,1.113,1.0,1.099278,1.102576
870,6946612,000689,2018-04-11,1.006,1.116,1.0,1.099278,1.105874
871,6966455,000689,2018-04-12,0.997,1.107,1.0,1.099278,1.09598
872,6977208,000689,2018-04-13,0.991,1.101,1.0,1.099278,1.089384
873,7018866,000689,2018-04-16,0.982,1.092,1.0,1.099278,1.079491
874,7037200,000689,2018-04-17,0.965,1.075,1.0,1.099278,1.060803
875,7057354,000689,2018-04-18,0.972,1.082,1.0,1.099278,1.068498
876,7071908,000689,2018-04-19,0.977,1.087,1.0,1.099278,1.073995
877,7087853,000689,2018-04-20,0.97,1.08,1.0,1.099278,1.0663
878,7126732,000689,2018-04-23,0.962,1.072,1.0,1.099278,1.057505
879,7149845,000689,2018-04-24,0.977,1.087,1.0,1.099278,1.073995
880,7155750,000689,2018-04-25,0.978,1.088,1.0,1.099278,1.075094
881,7167394,000689,2018-04-26,0.97,1.08,1.0,1.099278,1.0663
882,7180781,000689,2018-04-27,0.969,1.079,1.0,1.099278,1.0652
883,7248907,000689,2018-05-02,0.971,1.081,1.0,1.099278,1.067399
884,7270193,000689,2018-05-03,0.975,1.085,1.0,1.099278,1.071796
885,7276200,000689,2018-05-04,0.971,1.081,1.0,1.099278,1.067399
886,7319260,000689,2018-05-07,0.983,1.093,1.0,1.099278,1.08059
887,7335826,000689,2018-05-08,0.987,1.097,1.0,1.099278,1.084987
888,7355742,000689,2018-05-09,0.984,1.094,1.0,1.099278,1.08169
889,7374736,000689,2018-05-10,0.983,1.093,1.0,1.099278,1.08059
890,7386239,000689,2018-05-11,0.98,1.09,1.0,1.099278,1.077292
891,7429873,000689,2018-05-14,0.978,1.088,1.0,1.099278,1.075094
892,7444522,000689,2018-05-15,0.985,1.095,1.0,1.099278,1.082789
893,7479265,000689,2018-05-16,0.984,1.094,1.0,1.099278,1.08169
894,7489669,000689,2018-05-17,0.977,1.087,1.0,1.099278,1.073995
895,7514431,000689,2018-05-18,0.983,1.093,1.0,1.099278,1.08059
896,7532676,000689,2018-05-21,0.988,1.098,1.0,1.099278,1.086087
897,7552282,000689,2018-05-22,0.986,1.096,1.0,1.099278,1.083888
898,7571135,000689,2018-05-23,0.976,1.086,1.0,1.099278,1.072895
899,7571136,000689,2018-05-24,0.972,1.082,1.0,1.099278,1.068498
900,7587290,000689,2018-05-25,0.97,1.08,1.0,1.099278,1.0663
901,7633105,000689,2018-05-28,0.961,1.071,1.0,1.099278,1.056406
902,7651349,000689,2018-05-29,0.961,1.071,1.0,1.099278,1.056406
903,7673684,000689,2018-05-30,0.95,1.06,1.0,1.099278,1.044314
904,7689490,000689,2018-05-31,0.955,1.065,1.0,1.099278,1.04981
905,7701062,000689,2018-06-01,0.951,1.061,1.0,1.099278,1.045413
906,7749164,000689,2018-06-04,0.949,1.059,1.0,1.099278,1.043215
907,7762467,000689,2018-06-05,0.96,1.07,1.0,1.099278,1.055307
908,7770614,000689,2018-06-06,0.962,1.072,1.0,1.099278,1.057505
909,7803664,000689,2018-06-07,0.958,1.068,1.0,1.099278,1.053108
910,7847037,000689,2018-06-08,0.95,1.06,1.0,1.099278,1.044314
911,7847038,000689,2018-06-11,0.947,1.057,1.0,1.099278,1.041016
912,7872873,000689,2018-06-12,0.953,1.063,1.0,1.099278,1.047612
913,7890223,000689,2018-06-13,0.947,1.057,1.0,1.099278,1.041016
914,7910942,000689,2018-06-14,0.944,1.054,1.0,1.099278,1.037718
915,7920310,000689,2018-06-15,0.94,1.05,1.0,1.099278,1.033321
916,7976980,000689,2018-06-19,0.918,1.028,1.0,1.099278,1.009137
917,8004596,000689,2018-06-20,0.921,1.031,1.0,1.099278,1.012435
918,8028831,000689,2018-06-21,0.911,1.021,1.0,1.099278,1.001442
919,8035663,000689,2018-06-22,0.915,1.025,1.0,1.099278,1.005839
920,8071806,000689,2018-06-25,0.901,1.011,1.0,1.099278,0.990449
921,8091891,000689,2018-06-26,0.898,1.008,1.0,1.099278,0.987152
922,8186691,000689,2018-06-27,0.887,0.997,1.0,1.099278,0.97506
923,8205576,000689,2018-06-28,0.879,0.989,1.0,1.099278,0.966265
924,8213713,000689,2018-06-29,0.898,1.008,1.0,1.099278,0.987152
925,8213714,000689,2018-06-30,0.898,1.008,1.0,1.099278,0.987152
926,8250204,000689,2018-07-02,0.88,0.99,1.0,1.099278,0.967365
927,8263160,000689,2018-07-03,0.887,0.997,1.0,1.099278,0.97506
928,8295445,000689,2018-07-04,0.879,0.989,1.0,1.099278,0.966265
929,8309452,000689,2018-07-05,0.876,0.986,1.0,1.099278,0.962968
930,8316461,000689,2018-07-06,0.875,0.985,1.0,1.099278,0.961868
931,8347711,000689,2018-07-09,0.896,1.006,1.0,1.099278,0.984953
932,8365371,000689,2018-07-10,0.899,1.009,1.0,1.099278,0.988251
933,8379064,000689,2018-07-11,0.887,0.997,1.0,1.099278,0.97506
934,8400436,000689,2018-07-12,0.906,1.016,1.0,1.099278,0.995946
935,8406399,000689,2018-07-13,0.906,1.016,1.0,1.099278,0.995946
936,8443322,000689,2018-07-16,0.904,1.014,1.0,1.099278,0.993747
937,8454998,000689,2018-07-17,0.898,1.008,1.0,1.099278,0.987152
938,8470592,000689,2018-07-18,0.894,1.004,1.0,1.099278,0.982755
939,8478692,000689,2018-07-19,0.892,1.002,1.0,1.099278,0.980556
940,8490108,000689,2018-07-20,0.904,1.014,1.0,1.099278,0.993747
941,8523383,000689,2018-07-23,0.915,1.025,1.0,1.099278,1.005839
942,8529909,000689,2018-07-24,0.922,1.032,1.0,1.099278,1.013534
943,8540382,000689,2018-07-25,0.92,1.03,1.0,1.099278,1.011336
944,8560399,000689,2018-07-26,0.916,1.026,1.0,1.099278,1.006939
945,8567059,000689,2018-07-27,0.915,1.025,1.0,1.099278,1.005839
946,8590824,000689,2018-07-30,0.91,1.02,1.0,1.099278,1.000343
947,8606393,000689,2018-07-31,0.913,1.023,1.0,1.099278,1.003641
948,8621798,000689,2018-08-01,0.911,1.021,1.0,1.099278,1.001442
949,8639014,000689,2018-08-02,0.902,1.012,1.0,1.099278,0.991549
950,8648879,000689,2018-08-03,0.893,1.003,1.0,1.099278,0.981655
951,8676313,000689,2018-08-06,0.885,0.995,1.0,1.099278,0.972861
952,8688208,000689,2018-08-07,0.897,1.007,1.0,1.099278,0.986052
953,8702597,000689,2018-08-08,0.887,0.997,1.0,1.099278,0.97506
954,8722354,000689,2018-08-09,0.91,1.02,1.0,1.099278,1.000343
955,8728548,000689,2018-08-10,0.918,1.028,1.0,1.099278,1.009137
956,8759520,000689,2018-08-13,0.926,1.036,1.0,1.099278,1.017931
957,8772582,000689,2018-08-14,0.916,1.026,1.0,1.099278,1.006939
958,8782749,000689,2018-08-15,0.9,1.01,1.0,1.099278,0.98935
959,8801925,000689,2018-08-16,0.894,1.004,1.0,1.099278,0.982755
960,8810271,000689,2018-08-17,0.882,0.992,1.0,1.099278,0.969563
961,8850602,000689,2018-08-20,0.891,1.001,1.0,1.099278,0.979457
962,8857269,000689,2018-08-21,0.905,1.015,1.0,1.099278,0.994847
963,8883813,000689,2018-08-22,0.897,1.007,1.0,1.099278,0.986052
964,8883814,000689,2018-08-23,0.905,1.015,1.0,1.099278,0.994847
965,8897294,000689,2018-08-24,0.904,1.014,1.0,1.099278,0.993747
966,8929181,000689,2018-08-27,0.918,1.028,1.0,1.099278,1.009137
967,8943640,000689,2018-08-28,0.92,1.03,1.0,1.099278,1.011336
968,8953429,000689,2018-08-29,0.92,1.03,1.0,1.099278,1.011336
969,8969213,000689,2018-08-30,0.917,1.027,1.0,1.099278,1.008038
970,8977552,000689,2018-08-31,0.914,1.024,1.0,1.099278,1.00474
971,9005281,000689,2018-09-03,0.92,1.03,1.0,1.099278,1.011336
972,9005282,000689,2018-09-04,0.924,1.034,1.0,1.099278,1.015733
973,9038913,000689,2018-09-05,0.919,1.029,1.0,1.099278,1.010236
974,9058478,000689,2018-09-06,0.917,1.027,1.0,1.099278,1.008038
975,9067045,000689,2018-09-07,0.914,1.024,1.0,1.099278,1.00474
976,9095734,000689,2018-09-10,0.904,1.014,1.0,1.099278,0.993747
977,9102111,000689,2018-09-11,0.906,1.016,1.0,1.099278,0.995946
978,9121040,000689,2018-09-12,0.905,1.015,1.0,1.099278,0.994847
979,9138221,000689,2018-09-13,0.909,1.019,1.0,1.099278,0.999244
980,9142859,000689,2018-09-14,0.901,1.011,1.0,1.099278,0.990449
981,9183464,000689,2018-09-17,0.896,1.006,1.0,1.099278,0.984953
982,9190142,000689,2018-09-18,0.905,1.015,1.0,1.099278,0.994847
983,9209946,000689,2018-09-19,0.91,1.02,1.0,1.099278,1.000343
984,9227478,000689,2018-09-20,0.908,1.018,1.0,1.099278,0.998144
985,9234399,000689,2018-09-21,0.913,1.023,1.0,1.099278,1.003641
986,9265882,000689,2018-09-25,0.915,1.025,1.0,1.099278,1.005839
987,9278328,000689,2018-09-26,0.918,1.028,1.0,1.099278,1.009137
988,9298593,000689,2018-09-27,0.916,1.026,1.0,1.099278,1.006939
989,9310424,000689,2018-09-28,0.917,1.027,1.0,1.099278,1.008038
990,9505415,000689,2018-10-08,0.905,1.015,1.0,1.099278,0.994847
991,9547553,000689,2018-10-09,0.901,1.011,1.0,1.099278,0.990449
992,9637977,000689,2018-10-10,0.903,1.013,1.0,1.099278,0.992648
993,9767975,000689,2018-10-11,0.876,0.986,1.0,1.099278,0.962968
994,9953756,000689,2018-10-12,0.885,0.995,1.0,1.099278,0.972861
995,10353775,000689,2018-10-15,0.879,0.989,1.0,1.099278,0.966265
996,10447865,000689,2018-10-16,0.867,0.977,1.0,1.099278,0.953074
997,10538724,000689,2018-10-17,0.871,0.981,1.0,1.099278,0.957471
998,10545669,000689,2018-10-18,0.857,0.967,1.0,1.099278,0.942081
999,10553109,000689,2018-10-19,0.889,0.999,1.0,1.099278,0.977258
1000,10560924,000689,2018-10-22,0.927,1.037,1.0,1.099278,1.019031
1001,10570314,000689,2018-10-23,0.908,1.018,1.0,1.099278,0.998144
1002,10574928,000689,2018-10-24,0.906,1.016,1.0,1.099278,0.995946
1003,10583930,000689,2018-10-25,0.9,1.01,1.0,1.099278,0.98935
1004,10590126,000689,2018-10-26,0.891,1.001,1.0,1.099278,0.979457
1005,10598379,000689,2018-10-29,0.873,0.983,1.0,1.099278,0.95967
1006,10607558,000689,2018-10-30,0.878,0.988,1.0,1.099278,0.965166
1007,10614349,000689,2018-10-31,0.886,0.996,1.0,1.099278,0.97396
1008,10621768,000689,2018-11-01,0.895,1.005,1.0,1.099278,0.983854
1009,10630162,000689,2018-11-02,0.921,1.031,1.0,1.099278,1.012435
1010,10639933,000689,2018-11-05,0.914,1.024,1.0,1.099278,1.00474
1011,10649457,000689,2018-11-06,0.91,1.02,1.0,1.099278,1.000343
1012,10657054,000689,2018-11-07,0.907,1.017,1.0,1.099278,0.997045
1013,10661907,000689,2018-11-08,0.9,1.01,1.0,1.099278,0.98935
1014,10671088,000689,2018-11-09,0.896,1.006,1.0,1.099278,0.984953
1015,10679424,000689,2018-11-12,0.902,1.012,1.0,1.099278,0.991549
1016,10687604,000689,2018-11-13,0.906,1.016,1.0,1.099278,0.995946
1017,10694797,000689,2018-11-14,0.9,1.01,1.0,1.099278,0.98935
1018,10702845,000689,2018-11-15,0.908,1.018,1.0,1.099278,0.998144
1019,10709699,000689,2018-11-16,0.909,1.019,1.0,1.099278,0.999244
1020,10717810,000689,2018-11-19,0.91,1.02,1.0,1.099278,1.000343
1021,10727120,000689,2018-11-20,0.905,1.015,1.0,1.099278,0.994847
1022,10733252,000689,2018-11-21,0.904,1.014,1.0,1.099278,0.993747
1023,10740185,000689,2018-11-22,0.901,1.011,1.0,1.099278,0.990449
1024,10748018,000689,2018-11-23,0.893,1.003,1.0,1.099278,0.981655
1025,10755702,000689,2018-11-26,0.891,1.001,1.0,1.099278,0.979457
1026,10763746,000689,2018-11-27,0.89,1.0,1.0,1.099278,0.978357
1027,10772171,000689,2018-11-28,0.896,1.006,1.0,1.099278,0.984953
1028,10778310,000689,2018-11-29,0.889,0.999,1.0,1.099278,0.977258
1029,10785653,000689,2018-11-30,0.895,1.005,1.0,1.099278,0.983854
1030,10795623,000689,2018-12-03,0.911,1.021,1.0,1.099278,1.001442
1031,10802761,000689,2018-12-04,0.909,1.019,1.0,1.099278,0.999244
1032,10809900,000689,2018-12-05,0.904,1.014,1.0,1.099278,0.993747
1033,10817522,000689,2018-12-06,0.897,1.007,1.0,1.099278,0.986052
1034,10822975,000689,2018-12-07,0.896,1.006,1.0,1.099278,0.984953
1035,10833076,000689,2018-12-10,0.892,1.002,1.0,1.099278,0.980556
1036,10840028,000689,2018-12-11,0.896,1.006,1.0,1.099278,0.984953
1037,10846938,000689,2018-12-12,0.896,1.006,1.0,1.099278,0.984953
1038,10857245,000689,2018-12-13,0.902,1.012,1.0,1.099278,0.991549
1039,10863293,000689,2018-12-14,0.891,1.001,1.0,1.099278,0.979457
1040,10871746,000689,2018-12-17,0.889,0.999,1.0,1.099278,0.977258
1041,10879647,000689,2018-12-18,0.886,0.996,1.0,1.099278,0.97396
1042,10886953,000689,2018-12-19,0.877,0.987,1.0,1.099278,0.964067
1043,10895447,000689,2018-12-20,0.876,0.986,1.0,1.099278,0.962968
1044,10901682,000689,2018-12-21,0.87,0.98,1.0,1.099278,0.956372
1045,10912573,000689,2018-12-24,0.878,0.988,1.0,1.099278,0.965166
1046,10920015,000689,2018-12-25,0.876,0.986,1.0,1.099278,0.962968
1047,10927166,000689,2018-12-26,0.869,0.979,1.0,1.099278,0.955273
1048,10934645,000689,2018-12-27,0.867,0.977,1.0,1.099278,0.953074
1049,10942431,000689,2018-12-28,0.873,0.983,1.0,1.099278,0.95967
1050,10950158,000689,2018-12-31,0.873,0.983,1.0,1.099278,0.95967
1051,10958393,000689,2019-01-02,0.866,0.976,1.0,1.099278,0.951975
1052,10968718,000689,2019-01-03,0.864,0.974,1.0,1.099278,0.949776
1053,10978035,000689,2019-01-04,0.887,0.997,1.0,1.099278,0.97506
1054,10989384,000689,2019-01-07,0.896,1.006,1.0,1.099278,0.984953
1055,10997517,000689,2019-01-08,0.894,1.004,1.0,1.099278,0.982755
1056,11005366,000689,2019-01-09,0.894,1.004,1.0,1.099278,0.982755
1057,11009981,000689,2019-01-10,0.892,1.002,1.0,1.099278,0.980556
1058,11020458,000689,2019-01-11,0.897,1.007,1.0,1.099278,0.986052
1059,11031611,000689,2019-01-14,0.892,1.002,1.0,1.099278,0.980556
1060,11039349,000689,2019-01-15,0.901,1.011,1.0,1.099278,0.990449
1061,11046700,000689,2019-01-16,0.901,1.011,1.0,1.099278,0.990449
1062,11054302,000689,2019-01-17,0.898,1.008,1.0,1.099278,0.987152
1063,11059388,000689,2019-01-18,0.907,1.017,1.0,1.099278,0.997045
1064,11069687,000689,2019-01-21,0.909,1.019,1.0,1.099278,0.999244
1065,11078882,000689,2019-01-22,0.904,1.014,1.0,1.099278,0.993747
1066,11086202,000689,2019-01-23,0.904,1.014,1.0,1.099278,0.993747
1067,11093649,000689,2019-01-24,0.909,1.019,1.0,1.099278,0.999244
1068,11100653,000689,2019-01-25,0.907,1.017,1.0,1.099278,0.997045
1069,11109018,000689,2019-01-28,0.906,1.016,1.0,1.099278,0.995946
1070,11118383,000689,2019-01-29,0.907,1.017,1.0,1.099278,0.997045
1071,11124868,000689,2019-01-30,0.904,1.014,1.0,1.099278,0.993747
1072,11133237,000689,2019-01-31,0.907,1.017,1.0,1.099278,0.997045
1073,11138758,000689,2019-02-01,0.911,1.021,1.0,1.099278,1.001442
1074,11154601,000689,2019-02-11,0.914,1.024,1.0,1.099278,1.00474
1075,11163477,000689,2019-02-12,0.916,1.026,1.0,1.099278,1.006939
1076,11168746,000689,2019-02-13,0.927,1.037,1.0,1.099278,1.019031
1077,11178072,000689,2019-02-14,0.928,1.038,1.0,1.099278,1.02013
1078,11185085,000689,2019-02-15,0.921,1.031,1.0,1.099278,1.012435
1079,11195288,000689,2019-02-18,0.942,1.052,1.0,1.099278,1.03552
1080,11202346,000689,2019-02-19,0.942,1.052,1.0,1.099278,1.03552
1081,11210515,000689,2019-02-20,0.945,1.055,1.0,1.099278,1.038818
1082,11216746,000689,2019-02-21,0.946,1.056,1.0,1.099278,1.039917
1083,11224015,000689,2019-02-22,0.966,1.076,1.0,1.099278,1.061903
1084,11232754,000689,2019-02-25,0.99,1.1,1.0,1.099278,1.088285
1085,11240973,000689,2019-02-26,0.984,1.094,1.0,1.099278,1.08169
1086,11248707,000689,2019-02-27,0.972,1.082,1.0,1.099278,1.068498
1087,11255757,000689,2019-02-28,0.972,1.082,1.0,1.099278,1.068498
1088,11263806,000689,2019-03-01,0.976,1.086,1.0,1.099278,1.072895
1089,11271802,000689,2019-03-04,0.984,1.094,1.0,1.099278,1.08169
1090,11280285,000689,2019-03-05,1.004,1.114,1.0,1.099278,1.103675
1091,11287636,000689,2019-03-06,1.002,1.112,1.0,1.099278,1.101477
1092,11295223,000689,2019-03-07,0.991,1.101,1.0,1.099278,1.089384
1093,11302873,000689,2019-03-08,0.972,1.082,1.0,1.099278,1.068498
1094,11312544,000689,2019-03-11,0.995,1.105,1.0,1.099278,1.093782
1095,11321315,000689,2019-03-12,1.011,1.121,1.0,1.099278,1.11137
1096,11327720,000689,2019-03-13,0.981,1.091,1.0,1.099278,1.078392
1097,11335703,000689,2019-03-14,0.974,1.084,1.0,1.099278,1.070697
1098,11342934,000689,2019-03-15,0.981,1.091,1.0,1.099278,1.078392
1099,11352425,000689,2019-03-18,0.998,1.108,1.0,1.099278,1.097079
1100,11360832,000689,2019-03-19,1.004,1.114,1.0,1.099278,1.103675
1101,11368368,000689,2019-03-20,0.997,1.107,1.0,1.099278,1.09598
1102,11376093,000689,2019-03-21,1.009,1.119,1.0,1.099278,1.109172
1103,11383598,000689,2019-03-22,1.008,1.118,1.0,1.099278,1.108072
1104,11393011,000689,2019-03-25,0.994,1.104,1.0,1.099278,1.092682
1105,11401626,000689,2019-03-26,0.976,1.086,1.0,1.099278,1.072895
1106,11409771,000689,2019-03-27,0.974,1.084,1.0,1.099278,1.070697
1107,11416896,000689,2019-03-28,0.975,1.085,1.0,1.099278,1.071796
1108,11423088,000689,2019-03-29,1.005,1.115,1.0,1.099278,1.104774
1109,11434876,000689,2019-04-01,1.034,1.144,1.0,1.099278,1.136653
1110,11443672,000689,2019-04-02,1.029,1.139,1.0,1.099278,1.131157
1111,11450537,000689,2019-04-03,1.039,1.149,1.0,1.099278,1.14215
1112,11460325,000689,2019-04-04,1.035,1.145,1.0,1.099278,1.137753
1113,11472725,000689,2019-04-08,1.022,1.132,1.0,1.099278,1.123462
1114,11480476,000689,2019-04-09,1.024,1.134,1.0,1.099278,1.125661
1115,11489371,000689,2019-04-10,1.024,1.134,1.0,1.099278,1.125661
1116,11498958,000689,2019-04-11,1.007,1.117,1.0,1.099278,1.106973
1117,11506072,000689,2019-04-12,1.01,1.12,1.0,1.099278,1.110271
1118,11516568,000689,2019-04-15,1.004,1.114,1.0,1.099278,1.103675
1119,11524946,000689,2019-04-16,1.033,1.143,1.0,1.099278,1.135554
1120,11532464,000689,2019-04-17,1.033,1.143,1.0,1.099278,1.135554
1121,11540150,000689,2019-04-18,1.028,1.138,1.0,1.099278,1.130058
1122,11547927,000689,2019-04-19,1.032,1.142,1.0,1.099278,1.134455
1123,11557024,000689,2019-04-22,1.019,1.129,1.0,1.099278,1.120164
1124,11562668,000689,2019-04-23,1.013,1.123,1.0,1.099278,1.113569
1125,11572409,000689,2019-04-24,1.023,1.133,1.0,1.099278,1.124561
1126,11583033,000689,2019-04-25,0.995,1.105,1.0,1.099278,1.093782
1127,11586170,000689,2019-04-26,0.989,1.099,1.0,1.099278,1.087186
1128,11597124,000689,2019-04-29,0.986,1.096,1.0,1.099278,1.083888
1129,11603503,000689,2019-04-30,0.985,1.095,1.0,1.099278,1.082789
1130,11618400,000689,2019-05-06,0.925,1.035,1.0,1.099278,1.016832
1131,11624766,000689,2019-05-07,0.934,1.044,1.0,1.099278,1.026726
1132,11630120,000689,2019-05-08,0.926,1.036,1.0,1.099278,1.017931
1133,11643967,000689,2019-05-09,0.916,1.026,1.0,1.099278,1.006939
1134,11649718,000689,2019-05-10,0.95,1.06,1.0,1.099278,1.044314
1135,11659190,000689,2019-05-13,0.933,1.043,1.0,1.099278,1.025626
1136,11668326,000689,2019-05-14,0.923,1.033,1.0,1.099278,1.014634
1137,11675965,000689,2019-05-15,0.939,1.049,1.0,1.099278,1.032222
