,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
387,2465600,000592,2016-01-29,1.553,1.553,1.0,1.0,1.553
388,2465601,000592,2016-02-01,1.539,1.539,1.0,1.0,1.539
389,2465602,000592,2016-02-02,1.592,1.592,1.0,1.0,1.592
390,2465603,000592,2016-02-03,1.6,1.6,1.0,1.0,1.6
391,2465604,000592,2016-02-04,1.628,1.628,1.0,1.0,1.628
392,2465605,000592,2016-02-05,1.615,1.615,1.0,1.0,1.615
393,2465606,000592,2016-02-15,1.622,1.622,1.0,1.0,1.622
394,2465607,000592,2016-02-16,1.683,1.683,1.0,1.0,1.683
395,2465608,000592,2016-02-17,1.701,1.701,1.0,1.0,1.701
396,2465609,000592,2016-02-18,1.691,1.691,1.0,1.0,1.691
397,2465610,000592,2016-02-19,1.704,1.704,1.0,1.0,1.704
398,2465611,000592,2016-02-22,1.732,1.732,1.0,1.0,1.732
399,2465612,000592,2016-02-23,1.723,1.723,1.0,1.0,1.723
400,2465613,000592,2016-02-24,1.727,1.727,1.0,1.0,1.727
401,2465614,000592,2016-02-25,1.613,1.613,1.0,1.0,1.613
402,2465615,000592,2016-02-26,1.622,1.622,1.0,1.0,1.622
403,2465616,000592,2016-02-29,1.556,1.556,1.0,1.0,1.556
404,2465617,000592,2016-03-01,1.583,1.583,1.0,1.0,1.583
405,2465618,000592,2016-03-02,1.652,1.652,1.0,1.0,1.652
406,2465619,000592,2016-03-03,1.649,1.649,1.0,1.0,1.649
407,2465620,000592,2016-03-04,1.616,1.616,1.0,1.0,1.616
408,2465621,000592,2016-03-07,1.649,1.649,1.0,1.0,1.649
409,2465622,000592,2016-03-08,1.656,1.656,1.0,1.0,1.656
410,2465623,000592,2016-03-09,1.62,1.62,1.0,1.0,1.62
411,2465624,000592,2016-03-10,1.596,1.596,1.0,1.0,1.596
412,2465625,000592,2016-03-11,1.591,1.591,1.0,1.0,1.591
413,2465626,000592,2016-03-14,1.641,1.641,1.0,1.0,1.641
414,2465627,000592,2016-03-15,1.628,1.628,1.0,1.0,1.628
415,2465628,000592,2016-03-16,1.611,1.611,1.0,1.0,1.611
416,2465629,000592,2016-03-17,1.668,1.668,1.0,1.0,1.668
417,2465630,000592,2016-03-18,1.724,1.724,1.0,1.0,1.724
418,2465631,000592,2016-03-21,1.77,1.77,1.0,1.0,1.77
419,2465632,000592,2016-03-22,1.771,1.771,1.0,1.0,1.771
420,2465633,000592,2016-03-23,1.793,1.793,1.0,1.0,1.793
421,2465634,000592,2016-03-24,1.78,1.78,1.0,1.0,1.78
422,2465635,000592,2016-03-25,1.782,1.782,1.0,1.0,1.782
423,2465636,000592,2016-03-28,1.772,1.772,1.0,1.0,1.772
424,2465637,000592,2016-03-29,1.742,1.742,1.0,1.0,1.742
425,2465638,000592,2016-03-30,1.816,1.816,1.0,1.0,1.816
426,2465639,000592,2016-03-31,1.817,1.817,1.0,1.0,1.817
427,2465640,000592,2016-04-01,1.808,1.808,1.0,1.0,1.808
428,2465641,000592,2016-04-05,1.867,1.867,1.0,1.0,1.867
429,2465642,000592,2016-04-06,1.883,1.883,1.0,1.0,1.883
430,2465643,000592,2016-04-07,1.846,1.846,1.0,1.0,1.846
431,2465644,000592,2016-04-08,1.832,1.832,1.0,1.0,1.832
432,2465645,000592,2016-04-11,1.869,1.869,1.0,1.0,1.869
433,2465646,000592,2016-04-12,1.857,1.857,1.0,1.0,1.857
434,2465647,000592,2016-04-13,1.89,1.89,1.0,1.0,1.89
435,2465648,000592,2016-04-14,1.91,1.91,1.0,1.0,1.91
436,2465649,000592,2016-04-15,1.921,1.921,1.0,1.0,1.921
437,2465650,000592,2016-04-18,1.892,1.892,1.0,1.0,1.892
438,2465651,000592,2016-04-19,1.889,1.889,1.0,1.0,1.889
439,2465652,000592,2016-04-20,1.805,1.805,1.0,1.0,1.805
440,2465653,000592,2016-04-21,1.776,1.776,1.0,1.0,1.776
441,2465654,000592,2016-04-22,1.794,1.794,1.0,1.0,1.794
442,2465655,000592,2016-04-25,1.796,1.796,1.0,1.0,1.796
443,2465656,000592,2016-04-26,1.828,1.828,1.0,1.0,1.828
444,2465657,000592,2016-04-27,1.83,1.83,1.0,1.0,1.83
445,2465658,000592,2016-04-28,1.822,1.822,1.0,1.0,1.822
446,2465659,000592,2016-04-29,1.82,1.82,1.0,1.0,1.82
447,2465660,000592,2016-05-03,1.881,1.881,1.0,1.0,1.881
448,2465661,000592,2016-05-04,1.885,1.885,1.0,1.0,1.885
449,2465662,000592,2016-05-05,1.896,1.896,1.0,1.0,1.896
450,2465663,000592,2016-05-06,1.828,1.828,1.0,1.0,1.828
451,2465664,000592,2016-05-09,1.764,1.764,1.0,1.0,1.764
452,2465665,000592,2016-05-10,1.754,1.754,1.0,1.0,1.754
453,2465666,000592,2016-05-11,1.753,1.753,1.0,1.0,1.753
454,2465667,000592,2016-05-12,1.755,1.755,1.0,1.0,1.755
455,2465668,000592,2016-05-13,1.747,1.747,1.0,1.0,1.747
456,2465669,000592,2016-05-16,1.782,1.782,1.0,1.0,1.782
457,2465670,000592,2016-05-17,1.77,1.77,1.0,1.0,1.77
458,2465671,000592,2016-05-18,1.726,1.726,1.0,1.0,1.726
459,2465672,000592,2016-05-19,1.731,1.731,1.0,1.0,1.731
460,2465673,000592,2016-05-20,1.735,1.735,1.0,1.0,1.735
461,2465674,000592,2016-05-23,1.763,1.763,1.0,1.0,1.763
462,2465675,000592,2016-05-24,1.744,1.744,1.0,1.0,1.744
463,2465676,000592,2016-05-25,1.73,1.73,1.0,1.0,1.73
464,2465677,000592,2016-05-26,1.74,1.74,1.0,1.0,1.74
465,2465678,000592,2016-05-27,1.741,1.741,1.0,1.0,1.741
466,2465679,000592,2016-05-30,1.732,1.732,1.0,1.0,1.732
467,2465680,000592,2016-05-31,1.789,1.789,1.0,1.0,1.789
468,2465681,000592,2016-06-01,1.8,1.8,1.0,1.0,1.8
469,2465682,000592,2016-06-02,1.808,1.808,1.0,1.0,1.808
470,2465683,000592,2016-06-03,1.818,1.818,1.0,1.0,1.818
471,2465684,000592,2016-06-06,1.825,1.825,1.0,1.0,1.825
472,2465685,000592,2016-06-07,1.831,1.831,1.0,1.0,1.831
473,2465686,000592,2016-06-08,1.812,1.812,1.0,1.0,1.812
474,2465687,000592,2016-06-13,1.742,1.742,1.0,1.0,1.742
475,2465688,000592,2016-06-14,1.759,1.759,1.0,1.0,1.759
476,2465689,000592,2016-06-15,1.815,1.815,1.0,1.0,1.815
477,2465690,000592,2016-06-16,1.814,1.814,1.0,1.0,1.814
478,2465691,000592,2016-06-17,1.814,1.814,1.0,1.0,1.814
479,2465692,000592,2016-06-20,1.821,1.821,1.0,1.0,1.821
480,2465693,000592,2016-06-21,1.801,1.801,1.0,1.0,1.801
481,2465694,000592,2016-06-22,1.834,1.834,1.0,1.0,1.834
482,2465695,000592,2016-06-23,1.822,1.822,1.0,1.0,1.822
483,2465696,000592,2016-06-24,1.806,1.806,1.0,1.0,1.806
484,2465697,000592,2016-06-27,1.842,1.842,1.0,1.0,1.842
485,2465698,000592,2016-06-28,1.839,1.839,1.0,1.0,1.839
486,2465699,000592,2016-06-29,1.838,1.838,1.0,1.0,1.838
487,2465700,000592,2016-06-30,1.835,1.835,1.0,1.0,1.835
488,2465701,000592,2016-07-01,1.825,1.825,1.0,1.0,1.825
489,2465702,000592,2016-07-04,1.86,1.86,1.0,1.0,1.86
490,2465703,000592,2016-07-05,1.875,1.875,1.0,1.0,1.875
491,2465704,000592,2016-07-06,1.885,1.885,1.0,1.0,1.885
492,2465705,000592,2016-07-07,1.896,1.896,1.0,1.0,1.896
493,2465706,000592,2016-07-08,1.885,1.885,1.0,1.0,1.885
494,2465707,000592,2016-07-11,1.891,1.891,1.0,1.0,1.891
495,2465708,000592,2016-07-12,1.918,1.918,1.0,1.0,1.918
496,2465709,000592,2016-07-13,1.926,1.926,1.0,1.0,1.926
497,2465710,000592,2016-07-14,1.924,1.924,1.0,1.0,1.924
498,2465711,000592,2016-07-15,1.926,1.926,1.0,1.0,1.926
499,2465712,000592,2016-07-18,1.922,1.922,1.0,1.0,1.922
500,2465713,000592,2016-07-19,1.921,1.921,1.0,1.0,1.921
501,2465714,000592,2016-07-20,1.92,1.92,1.0,1.0,1.92
502,2465715,000592,2016-07-21,1.927,1.927,1.0,1.0,1.927
503,2465716,000592,2016-07-22,1.909,1.909,1.0,1.0,1.909
504,2465717,000592,2016-07-25,1.9,1.9,1.0,1.0,1.9
505,2465718,000592,2016-07-26,1.931,1.931,1.0,1.0,1.931
506,2465719,000592,2016-07-27,1.863,1.863,1.0,1.0,1.863
507,2465720,000592,2016-07-28,1.866,1.866,1.0,1.0,1.866
508,2465721,000592,2016-07-29,1.856,1.856,1.0,1.0,1.856
509,2465722,000592,2016-08-01,1.832,1.832,1.0,1.0,1.832
510,2465723,000592,2016-08-02,1.843,1.843,1.0,1.0,1.843
511,2465724,000592,2016-08-03,1.852,1.852,1.0,1.0,1.852
512,2465725,000592,2016-08-04,1.859,1.859,1.0,1.0,1.859
513,2465726,000592,2016-08-05,1.852,1.852,1.0,1.0,1.852
514,2465727,000592,2016-08-08,1.863,1.863,1.0,1.0,1.863
515,2465728,000592,2016-08-09,1.887,1.887,1.0,1.0,1.887
516,2465729,000592,2016-08-10,1.866,1.866,1.0,1.0,1.866
517,2465730,000592,2016-08-11,1.848,1.848,1.0,1.0,1.848
518,2465731,000592,2016-08-12,1.858,1.858,1.0,1.0,1.858
519,2465732,000592,2016-08-15,1.889,1.889,1.0,1.0,1.889
520,2465733,000592,2016-08-16,1.892,1.892,1.0,1.0,1.892
521,2465734,000592,2016-08-17,1.901,1.901,1.0,1.0,1.901
522,2465735,000592,2016-08-18,1.895,1.895,1.0,1.0,1.895
523,2465736,000592,2016-08-19,1.893,1.893,1.0,1.0,1.893
524,2465737,000592,2016-08-22,1.867,1.867,1.0,1.0,1.867
525,2465738,000592,2016-08-23,1.868,1.868,1.0,1.0,1.868
526,2465739,000592,2016-08-24,1.865,1.865,1.0,1.0,1.865
527,2465740,000592,2016-08-25,1.862,1.862,1.0,1.0,1.862
528,2465741,000592,2016-08-26,1.874,1.874,1.0,1.0,1.874
529,2465742,000592,2016-08-29,1.882,1.882,1.0,1.0,1.882
530,2465743,000592,2016-08-30,1.877,1.877,1.0,1.0,1.877
531,2465744,000592,2016-08-31,1.876,1.876,1.0,1.0,1.876
532,2465745,000592,2016-09-01,1.866,1.866,1.0,1.0,1.866
533,2465746,000592,2016-09-02,1.857,1.857,1.0,1.0,1.857
534,2465747,000592,2016-09-05,1.869,1.869,1.0,1.0,1.869
535,2465748,000592,2016-09-06,1.912,1.912,1.0,1.0,1.912
536,2465749,000592,2016-09-07,1.916,1.916,1.0,1.0,1.916
537,2465750,000592,2016-09-08,1.918,1.918,1.0,1.0,1.918
538,2465751,000592,2016-09-09,1.913,1.913,1.0,1.0,1.913
539,2465752,000592,2016-09-12,1.868,1.868,1.0,1.0,1.868
540,2465753,000592,2016-09-13,1.868,1.868,1.0,1.0,1.868
541,2465754,000592,2016-09-14,1.85,1.85,1.0,1.0,1.85
542,2465755,000592,2016-09-19,1.868,1.868,1.0,1.0,1.868
543,2465756,000592,2016-09-20,1.866,1.866,1.0,1.0,1.866
544,2465757,000592,2016-09-21,1.869,1.869,1.0,1.0,1.869
545,2465758,000592,2016-09-22,1.885,1.885,1.0,1.0,1.885
546,2465759,000592,2016-09-23,1.882,1.882,1.0,1.0,1.882
547,2465760,000592,2016-09-26,1.858,1.858,1.0,1.0,1.858
548,2465761,000592,2016-09-27,1.854,1.854,1.0,1.0,1.854
549,2465762,000592,2016-09-28,1.86,1.86,1.0,1.0,1.86
550,2465763,000592,2016-09-29,1.866,1.866,1.0,1.0,1.866
551,2465764,000592,2016-09-30,1.877,1.877,1.0,1.0,1.877
552,2465765,000592,2016-10-10,1.918,1.918,1.0,1.0,1.918
553,2465766,000592,2016-10-11,1.928,1.928,1.0,1.0,1.928
554,2465767,000592,2016-10-12,1.919,1.919,1.0,1.0,1.919
555,2465768,000592,2016-10-13,1.921,1.921,1.0,1.0,1.921
556,2465769,000592,2016-10-14,1.911,1.911,1.0,1.0,1.911
557,2465770,000592,2016-10-17,1.89,1.89,1.0,1.0,1.89
558,2465771,000592,2016-10-18,1.91,1.91,1.0,1.0,1.91
559,2465772,000592,2016-10-19,1.902,1.902,1.0,1.0,1.902
560,2465773,000592,2016-10-20,1.902,1.902,1.0,1.0,1.902
561,2465774,000592,2016-10-21,1.889,1.889,1.0,1.0,1.889
562,2465775,000592,2016-10-24,1.897,1.897,1.0,1.0,1.897
563,2465776,000592,2016-10-25,1.902,1.902,1.0,1.0,1.902
564,2465777,000592,2016-10-26,1.887,1.887,1.0,1.0,1.887
565,2465778,000592,2016-10-27,1.883,1.883,1.0,1.0,1.883
566,2465779,000592,2016-10-28,1.872,1.872,1.0,1.0,1.872
567,2465780,000592,2016-10-31,1.858,1.858,1.0,1.0,1.858
568,2465781,000592,2016-11-01,1.876,1.876,1.0,1.0,1.876
569,2465782,000592,2016-11-02,1.866,1.866,1.0,1.0,1.866
570,2465783,000592,2016-11-03,1.876,1.876,1.0,1.0,1.876
571,2465784,000592,2016-11-04,1.866,1.866,1.0,1.0,1.866
572,2465785,000592,2016-11-07,1.862,1.862,1.0,1.0,1.862
573,2465786,000592,2016-11-08,1.881,1.881,1.0,1.0,1.881
574,2465787,000592,2016-11-09,1.869,1.869,1.0,1.0,1.869
575,2465788,000592,2016-11-10,1.886,1.886,1.0,1.0,1.886
576,2465789,000592,2016-11-11,1.902,1.902,1.0,1.0,1.902
577,2465790,000592,2016-11-14,1.902,1.902,1.0,1.0,1.902
578,2465791,000592,2016-11-15,1.9,1.9,1.0,1.0,1.9
579,2465792,000592,2016-11-16,1.901,1.901,1.0,1.0,1.901
580,2465793,000592,2016-11-17,1.905,1.905,1.0,1.0,1.905
581,2465794,000592,2016-11-18,1.896,1.896,1.0,1.0,1.896
582,2465795,000592,2016-11-21,1.906,1.906,1.0,1.0,1.906
583,2465796,000592,2016-11-22,1.917,1.917,1.0,1.0,1.917
584,2465797,000592,2016-11-23,1.912,1.912,1.0,1.0,1.912
585,2465798,000592,2016-11-24,1.925,1.925,1.0,1.0,1.925
586,2465799,000592,2016-11-25,1.937,1.937,1.0,1.0,1.937
587,2465800,000592,2016-11-28,1.943,1.943,1.0,1.0,1.943
588,2465801,000592,2016-11-29,1.94,1.94,1.0,1.0,1.94
589,2465802,000592,2016-11-30,1.915,1.915,1.0,1.0,1.915
590,2465803,000592,2016-12-01,1.936,1.936,1.0,1.0,1.936
591,2465804,000592,2016-12-02,1.907,1.907,1.0,1.0,1.907
592,2465805,000592,2016-12-05,1.866,1.866,1.0,1.0,1.866
593,2465806,000592,2016-12-06,1.868,1.868,1.0,1.0,1.868
594,2465807,000592,2016-12-07,1.874,1.874,1.0,1.0,1.874
595,2465808,000592,2016-12-08,1.866,1.866,1.0,1.0,1.866
596,2465809,000592,2016-12-09,1.864,1.864,1.0,1.0,1.864
597,2465810,000592,2016-12-12,1.795,1.795,1.0,1.0,1.795
598,2465811,000592,2016-12-13,1.811,1.811,1.0,1.0,1.811
599,2465812,000592,2016-12-14,1.791,1.791,1.0,1.0,1.791
600,2465813,000592,2016-12-15,1.785,1.785,1.0,1.0,1.785
601,2465814,000592,2016-12-16,1.797,1.797,1.0,1.0,1.797
602,2465815,000592,2016-12-19,1.794,1.794,1.0,1.0,1.794
603,2465816,000592,2016-12-20,1.785,1.785,1.0,1.0,1.785
604,2465817,000592,2016-12-21,1.8,1.8,1.0,1.0,1.8
605,2465818,000592,2016-12-22,1.801,1.801,1.0,1.0,1.801
606,2465819,000592,2016-12-23,1.785,1.785,1.0,1.0,1.785
607,2465820,000592,2016-12-26,1.805,1.805,1.0,1.0,1.805
608,2465821,000592,2016-12-27,1.804,1.804,1.0,1.0,1.804
609,2465822,000592,2016-12-28,1.796,1.796,1.0,1.0,1.796
610,2465823,000592,2016-12-29,1.798,1.798,1.0,1.0,1.798
611,2465824,000592,2016-12-30,1.807,1.807,1.0,1.0,1.807
612,2465825,000592,2016-12-31,1.807,1.807,1.0,1.0,1.807
613,2465826,000592,2017-01-03,1.822,1.822,1.0,1.0,1.822
614,2465827,000592,2017-01-04,1.842,1.842,1.0,1.0,1.842
615,2465828,000592,2017-01-05,1.838,1.838,1.0,1.0,1.838
616,2465829,000592,2017-01-06,1.827,1.827,1.0,1.0,1.827
617,2465830,000592,2017-01-09,1.835,1.835,1.0,1.0,1.835
618,2465831,000592,2017-01-10,1.827,1.827,1.0,1.0,1.827
619,2465832,000592,2017-01-11,1.808,1.808,1.0,1.0,1.808
620,2465833,000592,2017-01-12,1.786,1.786,1.0,1.0,1.786
621,2465834,000592,2017-01-13,1.77,1.77,1.0,1.0,1.77
622,2465835,000592,2017-01-16,1.749,1.749,1.0,1.0,1.749
623,2465836,000592,2017-01-17,1.766,1.766,1.0,1.0,1.766
624,2465837,000592,2017-01-18,1.773,1.773,1.0,1.0,1.773
625,2465838,000592,2017-01-19,1.763,1.763,1.0,1.0,1.763
626,2465839,000592,2017-01-20,1.781,1.781,1.0,1.0,1.781
627,2465840,000592,2017-01-23,1.787,1.787,1.0,1.0,1.787
628,2465841,000592,2017-01-24,1.782,1.782,1.0,1.0,1.782
629,2465842,000592,2017-01-25,1.787,1.787,1.0,1.0,1.787
630,2465843,000592,2017-01-26,1.793,1.793,1.0,1.0,1.793
631,2465844,000592,2017-02-03,1.785,1.785,1.0,1.0,1.785
632,2465845,000592,2017-02-06,1.799,1.799,1.0,1.0,1.799
633,2465846,000592,2017-02-07,1.801,1.801,1.0,1.0,1.801
634,2465847,000592,2017-02-08,1.81,1.81,1.0,1.0,1.81
635,2465848,000592,2017-02-09,1.812,1.812,1.0,1.0,1.812
636,2465849,000592,2017-02-10,1.828,1.828,1.0,1.0,1.828
637,2465850,000592,2017-02-13,1.836,1.836,1.0,1.0,1.836
638,2465851,000592,2017-02-14,1.852,1.852,1.0,1.0,1.852
639,2465852,000592,2017-02-15,1.835,1.835,1.0,1.0,1.835
640,2465853,000592,2017-02-16,1.844,1.844,1.0,1.0,1.844
641,2465854,000592,2017-02-17,1.83,1.83,1.0,1.0,1.83
642,2465855,000592,2017-02-20,1.87,1.87,1.0,1.0,1.87
643,2465856,000592,2017-02-21,1.879,1.879,1.0,1.0,1.879
644,2465857,000592,2017-02-22,1.898,1.898,1.0,1.0,1.898
645,2465858,000592,2017-02-23,1.889,1.889,1.0,1.0,1.889
646,2465859,000592,2017-02-24,1.888,1.888,1.0,1.0,1.888
647,2465860,000592,2017-02-27,1.87,1.87,1.0,1.0,1.87
648,2465861,000592,2017-02-28,1.879,1.879,1.0,1.0,1.879
649,2465862,000592,2017-03-01,1.885,1.885,1.0,1.0,1.885
650,2465863,000592,2017-03-02,1.877,1.877,1.0,1.0,1.877
651,2465864,000592,2017-03-03,1.877,1.877,1.0,1.0,1.877
652,2465865,000592,2017-03-06,1.888,1.888,1.0,1.0,1.888
653,2465866,000592,2017-03-07,1.889,1.889,1.0,1.0,1.889
654,2465867,000592,2017-03-08,1.883,1.883,1.0,1.0,1.883
655,2465868,000592,2017-03-09,1.869,1.869,1.0,1.0,1.869
656,2465869,000592,2017-03-10,1.872,1.872,1.0,1.0,1.872
657,2465870,000592,2017-03-13,1.893,1.893,1.0,1.0,1.893
658,2465871,000592,2017-03-14,1.888,1.888,1.0,1.0,1.888
659,2465872,000592,2017-03-15,1.9,1.9,1.0,1.0,1.9
660,2465873,000592,2017-03-16,1.906,1.906,1.0,1.0,1.906
661,2465874,000592,2017-03-17,1.894,1.894,1.0,1.0,1.894
662,2465875,000592,2017-03-20,1.913,1.913,1.0,1.0,1.913
663,2465876,000592,2017-03-21,1.939,1.939,1.0,1.0,1.939
664,2465877,000592,2017-03-22,1.961,1.961,1.0,1.0,1.961
665,2465878,000592,2017-03-23,1.97,1.97,1.0,1.0,1.97
666,2465879,000592,2017-03-24,1.977,1.977,1.0,1.0,1.977
667,2465880,000592,2017-03-27,1.958,1.958,1.0,1.0,1.958
668,2465881,000592,2017-03-28,1.956,1.956,1.0,1.0,1.956
669,2465882,000592,2017-03-29,1.964,1.964,1.0,1.0,1.964
670,2465883,000592,2017-03-30,1.938,1.938,1.0,1.0,1.938
671,2465884,000592,2017-03-31,1.944,1.944,1.0,1.0,1.944
672,2465885,000592,2017-04-05,1.971,1.971,1.0,1.0,1.971
673,2465886,000592,2017-04-06,1.984,1.984,1.0,1.0,1.984
674,2465887,000592,2017-04-07,1.987,1.987,1.0,1.0,1.987
675,2465888,000592,2017-04-10,1.985,1.985,1.0,1.0,1.985
676,2465889,000592,2017-04-11,1.983,1.983,1.0,1.0,1.983
677,2465890,000592,2017-04-12,1.973,1.973,1.0,1.0,1.973
678,2465891,000592,2017-04-13,1.985,1.985,1.0,1.0,1.985
679,2465892,000592,2017-04-14,1.955,1.955,1.0,1.0,1.955
680,2465893,000592,2017-04-17,1.956,1.956,1.0,1.0,1.956
681,2465894,000592,2017-04-18,1.965,1.965,1.0,1.0,1.965
682,2465895,000592,2017-04-19,1.961,1.961,1.0,1.0,1.961
683,2465896,000592,2017-04-20,1.978,1.978,1.0,1.0,1.978
684,2465897,000592,2017-04-21,1.962,1.962,1.0,1.0,1.962
685,2465898,000592,2017-04-24,1.918,1.918,1.0,1.0,1.918
686,2465899,000592,2017-04-25,1.92,1.92,1.0,1.0,1.92
687,2465900,000592,2017-04-26,1.922,1.922,1.0,1.0,1.922
688,2465901,000592,2017-04-27,1.938,1.938,1.0,1.0,1.938
689,2465902,000592,2017-04-28,1.932,1.932,1.0,1.0,1.932
690,2465903,000592,2017-05-02,1.939,1.939,1.0,1.0,1.939
691,2465904,000592,2017-05-03,1.933,1.933,1.0,1.0,1.933
692,2465905,000592,2017-05-04,1.928,1.928,1.0,1.0,1.928
693,2465906,000592,2017-05-05,1.905,1.905,1.0,1.0,1.905
694,2465907,000592,2017-05-08,1.877,1.877,1.0,1.0,1.877
695,2465908,000592,2017-05-09,1.882,1.882,1.0,1.0,1.882
696,2465909,000592,2017-05-10,1.874,1.874,1.0,1.0,1.874
697,2465910,000592,2017-05-11,1.891,1.891,1.0,1.0,1.891
698,2465911,000592,2017-05-12,1.896,1.896,1.0,1.0,1.896
699,2465912,000592,2017-05-15,1.913,1.913,1.0,1.0,1.913
700,2465913,000592,2017-05-16,1.944,1.944,1.0,1.0,1.944
701,2465914,000592,2017-05-17,1.932,1.932,1.0,1.0,1.932
702,2465915,000592,2017-05-18,1.922,1.922,1.0,1.0,1.922
703,2465916,000592,2017-05-19,1.919,1.919,1.0,1.0,1.919
704,2465917,000592,2017-05-22,1.908,1.908,1.0,1.0,1.908
705,2465918,000592,2017-05-23,1.901,1.901,1.0,1.0,1.901
706,2465919,000592,2017-05-24,1.896,1.896,1.0,1.0,1.896
707,2465920,000592,2017-05-25,1.903,1.903,1.0,1.0,1.903
708,2465921,000592,2017-05-26,1.906,1.906,1.0,1.0,1.906
709,2465922,000592,2017-05-31,1.903,1.903,1.0,1.0,1.903
710,2465923,000592,2017-06-01,1.895,1.895,1.0,1.0,1.895
711,2465924,000592,2017-06-02,1.894,1.894,1.0,1.0,1.894
712,2465925,000592,2017-06-05,1.899,1.899,1.0,1.0,1.899
713,2465926,000592,2017-06-06,1.911,1.911,1.0,1.0,1.911
714,2465927,000592,2017-06-07,1.942,1.942,1.0,1.0,1.942
715,2465928,000592,2017-06-08,1.96,1.96,1.0,1.0,1.96
716,2465929,000592,2017-06-09,1.97,1.97,1.0,1.0,1.97
717,2465930,000592,2017-06-12,1.969,1.969,1.0,1.0,1.969
718,2465931,000592,2017-06-13,1.979,1.979,1.0,1.0,1.979
719,2465932,000592,2017-06-14,1.962,1.962,1.0,1.0,1.962
720,2465933,000592,2017-06-15,1.965,1.965,1.0,1.0,1.965
721,2465934,000592,2017-06-16,1.966,1.966,1.0,1.0,1.966
722,2465935,000592,2017-06-19,1.983,1.983,1.0,1.0,1.983
723,2465936,000592,2017-06-20,1.986,1.986,1.0,1.0,1.986
724,2465937,000592,2017-06-21,2.004,2.004,1.0,1.0,2.004
725,2465938,000592,2017-06-22,1.996,1.996,1.0,1.0,1.996
726,2465939,000592,2017-06-23,2.013,2.013,1.0,1.0,2.013
727,2465940,000592,2017-06-26,2.035,2.035,1.0,1.0,2.035
728,2465941,000592,2017-06-27,2.023,2.023,1.0,1.0,2.023
729,2465942,000592,2017-06-28,2.006,2.006,1.0,1.0,2.006
730,2465943,000592,2017-06-29,2.015,2.015,1.0,1.0,2.015
731,2465944,000592,2017-06-30,2.028,2.028,1.0,1.0,2.028
732,2465945,000592,2017-07-03,2.026,2.026,1.0,1.0,2.026
733,2465946,000592,2017-07-04,2.007,2.007,1.0,1.0,2.007
734,2465947,000592,2017-07-05,2.032,2.032,1.0,1.0,2.032
735,2465948,000592,2017-07-06,2.038,2.038,1.0,1.0,2.038
736,2465949,000592,2017-07-07,2.03,2.03,1.0,1.0,2.03
737,2465950,000592,2017-07-10,2.029,2.029,1.0,1.0,2.029
738,2465951,000592,2017-07-11,2.016,2.016,1.0,1.0,2.016
739,2465952,000592,2017-07-12,2.028,2.028,1.0,1.0,2.028
740,2465953,000592,2017-07-13,2.026,2.026,1.0,1.0,2.026
741,2465954,000592,2017-07-14,2.029,2.029,1.0,1.0,2.029
742,2465955,000592,2017-07-17,1.996,1.996,1.0,1.0,1.996
743,2465956,000592,2017-07-18,2.01,2.01,1.0,1.0,2.01
744,2465957,000592,2017-07-19,2.064,2.064,1.0,1.0,2.064
745,2465958,000592,2017-07-20,2.082,2.082,1.0,1.0,2.082
746,2465959,000592,2017-07-21,2.085,2.085,1.0,1.0,2.085
747,2465960,000592,2017-07-24,2.075,2.075,1.0,1.0,2.075
748,2465961,000592,2017-07-25,2.068,2.068,1.0,1.0,2.068
749,2465962,000592,2017-07-26,2.059,2.059,1.0,1.0,2.059
750,2465963,000592,2017-07-27,2.055,2.055,1.0,1.0,2.055
751,2465964,000592,2017-07-28,2.08,2.08,1.0,1.0,2.08
752,2465965,000592,2017-07-31,2.116,2.116,1.0,1.0,2.116
753,2465966,000592,2017-08-01,2.112,2.112,1.0,1.0,2.112
754,2465967,000592,2017-08-02,2.105,2.105,1.0,1.0,2.105
755,2465968,000592,2017-08-03,2.099,2.099,1.0,1.0,2.099
756,2465969,000592,2017-08-04,2.096,2.096,1.0,1.0,2.096
757,2465970,000592,2017-08-07,2.143,2.143,1.0,1.0,2.143
758,2465971,000592,2017-08-08,2.161,2.161,1.0,1.0,2.161
759,2465972,000592,2017-08-09,2.185,2.185,1.0,1.0,2.185
760,2465973,000592,2017-08-10,2.172,2.172,1.0,1.0,2.172
761,2465974,000592,2017-08-11,2.102,2.102,1.0,1.0,2.102
762,2465975,000592,2017-08-14,2.136,2.136,1.0,1.0,2.136
763,2465976,000592,2017-08-15,2.143,2.143,1.0,1.0,2.143
764,2465977,000592,2017-08-16,2.148,2.148,1.0,1.0,2.148
765,2465978,000592,2017-08-17,2.149,2.149,1.0,1.0,2.149
766,2465979,000592,2017-08-18,2.121,2.121,1.0,1.0,2.121
767,2465980,000592,2017-08-21,2.148,2.148,1.0,1.0,2.148
768,2465981,000592,2017-08-22,2.136,2.136,1.0,1.0,2.136
769,2465982,000592,2017-08-23,2.117,2.117,1.0,1.0,2.117
770,2465983,000592,2017-08-24,2.102,2.102,1.0,1.0,2.102
771,2465984,000592,2017-08-25,2.138,2.138,1.0,1.0,2.138
772,2465985,000592,2017-08-28,2.16,2.16,1.0,1.0,2.16
773,2465986,000592,2017-08-29,2.162,2.162,1.0,1.0,2.162
