,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
365,8886484,003567,2018-08-22,0.9757,0.9757,1.0,1.0,0.9757
366,8893338,003567,2018-08-23,0.9833,0.9833,1.0,1.0,0.9833
367,8899150,003567,2018-08-24,0.9786,0.9786,1.0,1.0,0.9786
368,8934106,003567,2018-08-27,1.0005,1.0005,1.0,1.0,1.0005
369,8945646,003567,2018-08-28,1.0076,1.0076,1.0,1.0,1.0076
370,8955685,003567,2018-08-29,1.0034,1.0034,1.0,1.0,1.0034
371,8971206,003567,2018-08-30,0.992,0.992,1.0,1.0,0.992
372,8979648,003567,2018-08-31,0.9868,0.9868,1.0,1.0,0.9868
373,9009314,003567,2018-09-03,0.9941,0.9941,1.0,1.0,0.9941
374,9009315,003567,2018-09-04,1.0018,1.0018,1.0,1.0,1.0018
375,9045092,003567,2018-09-05,0.9886,0.9886,1.0,1.0,0.9886
376,9060741,003567,2018-09-06,0.9818,0.9818,1.0,1.0,0.9818
377,9068878,003567,2018-09-07,0.9795,0.9795,1.0,1.0,0.9795
378,9100526,003567,2018-09-10,0.9646,0.9646,1.0,1.0,0.9646
379,9109486,003567,2018-09-11,0.968,0.968,1.0,1.0,0.968
380,9123259,003567,2018-09-12,0.9619,0.9619,1.0,1.0,0.9619
381,9145698,003567,2018-09-13,0.9677,0.9677,1.0,1.0,0.9677
382,9145699,003567,2018-09-14,0.9583,0.9583,1.0,1.0,0.9583
383,9185220,003567,2018-09-17,0.9519,0.9519,1.0,1.0,0.9519
384,9198224,003567,2018-09-18,0.963,0.963,1.0,1.0,0.963
385,9212302,003567,2018-09-19,0.9764,0.9764,1.0,1.0,0.9764
386,9229440,003567,2018-09-20,0.976,0.976,1.0,1.0,0.976
387,9236392,003567,2018-09-21,0.9921,0.9921,1.0,1.0,0.9921
388,9271350,003567,2018-09-25,0.9894,0.9894,1.0,1.0,0.9894
389,9286388,003567,2018-09-26,0.9969,0.9969,1.0,1.0,0.9969
390,9300245,003567,2018-09-27,0.993,0.993,1.0,1.0,0.993
391,9310807,003567,2018-09-28,0.9986,0.9986,1.0,1.0,0.9986
392,9518980,003567,2018-10-08,0.9761,0.9761,1.0,1.0,0.9761
393,9609727,003567,2018-10-09,0.9762,0.9762,1.0,1.0,0.9762
394,9696858,003567,2018-10-10,0.9724,0.9724,1.0,1.0,0.9724
395,9826613,003567,2018-10-11,0.9415,0.9415,1.0,1.0,0.9415
396,9971066,003567,2018-10-12,0.9559,0.9559,1.0,1.0,0.9559
397,10416607,003567,2018-10-15,0.9401,0.9401,1.0,1.0,0.9401
398,10510347,003567,2018-10-16,0.9257,0.9257,1.0,1.0,0.9257
399,10540409,003567,2018-10-17,0.9229,0.9229,1.0,1.0,0.9229
400,10547352,003567,2018-10-18,0.9069,0.9069,1.0,1.0,0.9069
401,10554765,003567,2018-10-19,0.9352,0.9352,1.0,1.0,0.9352
402,10562608,003567,2018-10-22,0.9766,0.9766,1.0,1.0,0.9766
403,10571771,003567,2018-10-23,0.9609,0.9609,1.0,1.0,0.9609
404,10576881,003567,2018-10-24,0.9577,0.9577,1.0,1.0,0.9577
405,10585612,003567,2018-10-25,0.957,0.957,1.0,1.0,0.957
406,10591888,003567,2018-10-26,0.9516,0.9516,1.0,1.0,0.9516
407,10600261,003567,2018-10-29,0.9335,0.9335,1.0,1.0,0.9335
408,10609281,003567,2018-10-30,0.9491,0.9491,1.0,1.0,0.9491
409,10616328,003567,2018-10-31,0.9548,0.9548,1.0,1.0,0.9548
410,10623756,003567,2018-11-01,0.9595,0.9595,1.0,1.0,0.9595
411,10631966,003567,2018-11-02,0.98,0.98,1.0,1.0,0.98
412,10641496,003567,2018-11-05,0.9772,0.9772,1.0,1.0,0.9772
413,10650980,003567,2018-11-06,0.9765,0.9765,1.0,1.0,0.9765
414,10658741,003567,2018-11-07,0.9747,0.9747,1.0,1.0,0.9747
415,10663853,003567,2018-11-08,0.9685,0.9685,1.0,1.0,0.9685
416,10672609,003567,2018-11-09,0.9626,0.9626,1.0,1.0,0.9626
417,10681048,003567,2018-11-12,0.9819,0.9819,1.0,1.0,0.9819
418,10689338,003567,2018-11-13,0.9898,0.9898,1.0,1.0,0.9898
419,10696472,003567,2018-11-14,0.9848,0.9848,1.0,1.0,0.9848
420,10704538,003567,2018-11-15,0.9943,0.9943,1.0,1.0,0.9943
421,10711322,003567,2018-11-16,0.9963,0.9963,1.0,1.0,0.9963
422,10719464,003567,2018-11-19,1.0004,1.0004,1.0,1.0,1.0004
423,10728799,003567,2018-11-20,0.9883,0.9883,1.0,1.0,0.9883
424,10734938,003567,2018-11-21,0.9893,0.9893,1.0,1.0,0.9893
425,10741766,003567,2018-11-22,0.9866,0.9866,1.0,1.0,0.9866
426,10749509,003567,2018-11-23,0.9723,0.9723,1.0,1.0,0.9723
427,10757389,003567,2018-11-26,0.9674,0.9674,1.0,1.0,0.9674
428,10765444,003567,2018-11-27,0.9743,0.9743,1.0,1.0,0.9743
429,10773664,003567,2018-11-28,0.9823,0.9823,1.0,1.0,0.9823
430,10780025,003567,2018-11-29,0.9726,0.9726,1.0,1.0,0.9726
431,10787476,003567,2018-11-30,0.9778,0.9778,1.0,1.0,0.9778
432,10797080,003567,2018-12-03,1.0043,1.0043,1.0,1.0,1.0043
433,10804418,003567,2018-12-04,1.0102,1.0102,1.0,1.0,1.0102
434,10811549,003567,2018-12-05,1.008,1.008,1.0,1.0,1.008
435,10819233,003567,2018-12-06,0.9961,0.9961,1.0,1.0,0.9961
436,10827617,003567,2018-12-07,0.9947,0.9947,1.0,1.0,0.9947
437,10834737,003567,2018-12-10,0.9879,0.9879,1.0,1.0,0.9879
438,10841734,003567,2018-12-11,0.9908,0.9908,1.0,1.0,0.9908
439,10851501,003567,2018-12-12,0.9909,0.9909,1.0,1.0,0.9909
440,10858749,003567,2018-12-13,1.0015,1.0015,1.0,1.0,1.0015
441,10865085,003567,2018-12-14,0.9863,0.9863,1.0,1.0,0.9863
442,10873463,003567,2018-12-17,0.9819,0.9819,1.0,1.0,0.9819
443,10881345,003567,2018-12-18,0.9764,0.9764,1.0,1.0,0.9764
444,10888868,003567,2018-12-19,0.966,0.966,1.0,1.0,0.966
445,10897066,003567,2018-12-20,0.9662,0.9662,1.0,1.0,0.9662
446,10909673,003567,2018-12-21,0.9663,0.9663,1.0,1.0,0.9663
447,10914485,003567,2018-12-24,0.9773,0.9773,1.0,1.0,0.9773
448,10921650,003567,2018-12-25,0.9796,0.9796,1.0,1.0,0.9796
449,10928798,003567,2018-12-26,0.9784,0.9784,1.0,1.0,0.9784
450,10936359,003567,2018-12-27,0.9769,0.9769,1.0,1.0,0.9769
451,10944251,003567,2018-12-28,0.9787,0.9787,1.0,1.0,0.9787
452,10953500,003567,2018-12-31,0.9786,0.9786,1.0,1.0,0.9786
453,10960171,003567,2019-01-02,0.9673,0.9673,1.0,1.0,0.9673
454,10970215,003567,2019-01-03,0.9557,0.9557,1.0,1.0,0.9557
455,10979604,003567,2019-01-04,0.9703,0.9703,1.0,1.0,0.9703
456,10990621,003567,2019-01-07,0.9812,0.9812,1.0,1.0,0.9812
457,10998976,003567,2019-01-08,0.9793,0.9793,1.0,1.0,0.9793
458,11006704,003567,2019-01-09,0.9821,0.9821,1.0,1.0,0.9821
459,11014481,003567,2019-01-10,0.9818,0.9818,1.0,1.0,0.9818
460,11021948,003567,2019-01-11,0.9804,0.9804,1.0,1.0,0.9804
461,11032915,003567,2019-01-14,0.973,0.973,1.0,1.0,0.973
462,11040874,003567,2019-01-15,0.981,0.981,1.0,1.0,0.981
463,11048206,003567,2019-01-16,0.9856,0.9856,1.0,1.0,0.9856
464,11055700,003567,2019-01-17,0.9792,0.9792,1.0,1.0,0.9792
465,11063810,003567,2019-01-18,0.9888,0.9888,1.0,1.0,0.9888
466,11071200,003567,2019-01-21,1.0003,1.0003,1.0,1.0,1.0003
467,11080108,003567,2019-01-22,0.9904,0.9904,1.0,1.0,0.9904
468,11087373,003567,2019-01-23,0.9935,0.9935,1.0,1.0,0.9935
469,11094779,003567,2019-01-24,0.995,0.995,1.0,1.0,0.995
470,11102007,003567,2019-01-25,0.9992,0.9992,1.0,1.0,0.9992
471,11110521,003567,2019-01-28,1.002,1.002,1.0,1.0,1.002
472,11119743,003567,2019-01-29,1.0057,1.0057,1.0,1.0,1.0057
473,11126375,003567,2019-01-30,0.9963,0.9963,1.0,1.0,0.9963
474,11134602,003567,2019-01-31,1.0002,1.0002,1.0,1.0,1.0002
475,11140763,003567,2019-02-01,1.0109,1.0109,1.0,1.0,1.0109
476,11156151,003567,2019-02-11,1.0328,1.0328,1.0,1.0,1.0328
477,11164910,003567,2019-02-12,1.0397,1.0397,1.0,1.0,1.0397
478,11173052,003567,2019-02-13,1.0497,1.0497,1.0,1.0,1.0497
479,11179516,003567,2019-02-14,1.0556,1.0556,1.0,1.0,1.0556
480,11186709,003567,2019-02-15,1.0456,1.0456,1.0,1.0,1.0456
481,11196602,003567,2019-02-18,1.0678,1.0678,1.0,1.0,1.0678
482,11203824,003567,2019-02-19,1.0677,1.0677,1.0,1.0,1.0677
483,11211745,003567,2019-02-20,1.0647,1.0647,1.0,1.0,1.0647
484,11218239,003567,2019-02-21,1.0607,1.0607,1.0,1.0,1.0607
485,11225600,003567,2019-02-22,1.0739,1.0739,1.0,1.0,1.0739
486,11234199,003567,2019-02-25,1.1039,1.1039,1.0,1.0,1.1039
487,11242422,003567,2019-02-26,1.0988,1.0988,1.0,1.0,1.0988
488,11250021,003567,2019-02-27,1.0944,1.0944,1.0,1.0,1.0944
489,11257155,003567,2019-02-28,1.0993,1.0993,1.0,1.0,1.0993
490,11265139,003567,2019-03-01,1.1063,1.1063,1.0,1.0,1.1063
491,11273305,003567,2019-03-04,1.1186,1.1186,1.0,1.0,1.1186
492,11281816,003567,2019-03-05,1.1297,1.1297,1.0,1.0,1.1297
493,11289088,003567,2019-03-06,1.1353,1.1353,1.0,1.0,1.1353
494,11296774,003567,2019-03-07,1.1307,1.1307,1.0,1.0,1.1307
495,11304495,003567,2019-03-08,1.1101,1.1101,1.0,1.0,1.1101
496,11314719,003567,2019-03-11,1.1397,1.1397,1.0,1.0,1.1397
497,11322562,003567,2019-03-12,1.1554,1.1554,1.0,1.0,1.1554
498,11333545,003567,2019-03-13,1.1378,1.1378,1.0,1.0,1.1378
499,11337221,003567,2019-03-14,1.1228,1.1228,1.0,1.0,1.1228
500,11344578,003567,2019-03-15,1.1375,1.1375,1.0,1.0,1.1375
501,11353906,003567,2019-03-18,1.1597,1.1597,1.0,1.0,1.1597
502,11362362,003567,2019-03-19,1.1612,1.1612,1.0,1.0,1.1612
503,11369853,003567,2019-03-20,1.1566,1.1566,1.0,1.0,1.1566
504,11377567,003567,2019-03-21,1.1619,1.1619,1.0,1.0,1.1619
505,11385170,003567,2019-03-22,1.1686,1.1686,1.0,1.0,1.1686
506,11394494,003567,2019-03-25,1.1566,1.1566,1.0,1.0,1.1566
507,11403078,003567,2019-03-26,1.146,1.146,1.0,1.0,1.146
508,11411145,003567,2019-03-27,1.1535,1.1535,1.0,1.0,1.1535
509,11418432,003567,2019-03-28,1.1565,1.1565,1.0,1.0,1.1565
510,11425095,003567,2019-03-29,1.1803,1.1803,1.0,1.0,1.1803
511,11436425,003567,2019-04-01,1.2117,1.2117,1.0,1.0,1.2117
512,11445402,003567,2019-04-02,1.2099,1.2099,1.0,1.0,1.2099
513,11452599,003567,2019-04-03,1.2175,1.2175,1.0,1.0,1.2175
514,11462192,003567,2019-04-04,1.2307,1.2307,1.0,1.0,1.2307
515,11474289,003567,2019-04-08,1.2203,1.2203,1.0,1.0,1.2203
516,11482073,003567,2019-04-09,1.2205,1.2205,1.0,1.0,1.2205
517,11490949,003567,2019-04-10,1.2194,1.2194,1.0,1.0,1.2194
518,11500349,003567,2019-04-11,1.2012,1.2012,1.0,1.0,1.2012
519,11507618,003567,2019-04-12,1.2029,1.2029,1.0,1.0,1.2029
520,11521254,003567,2019-04-15,1.1899,1.1899,1.0,1.0,1.1899
521,11526483,003567,2019-04-16,1.2022,1.2022,1.0,1.0,1.2022
522,11533998,003567,2019-04-17,1.2115,1.2115,1.0,1.0,1.2115
523,11541653,003567,2019-04-18,1.2123,1.2123,1.0,1.0,1.2123
524,11549568,003567,2019-04-19,1.2115,1.2115,1.0,1.0,1.2115
525,11558560,003567,2019-04-22,1.2014,1.2014,1.0,1.0,1.2014
526,11564822,003567,2019-04-23,1.2035,1.2035,1.0,1.0,1.2035
527,11576755,003567,2019-04-24,1.2082,1.2082,1.0,1.0,1.2082
528,11584603,003567,2019-04-25,1.1935,1.1935,1.0,1.0,1.1935
529,11588164,003567,2019-04-26,1.1914,1.1914,1.0,1.0,1.1914
530,11598750,003567,2019-04-29,1.184,1.184,1.0,1.0,1.184
531,11605484,003567,2019-04-30,1.1936,1.1936,1.0,1.0,1.1936
532,11619941,003567,2019-05-06,1.1438,1.1438,1.0,1.0,1.1438
533,11626670,003567,2019-05-07,1.1554,1.1554,1.0,1.0,1.1554
534,11631998,003567,2019-05-08,1.1352,1.1352,1.0,1.0,1.1352
535,11645160,003567,2019-05-09,1.1215,1.1215,1.0,1.0,1.1215
536,11651287,003567,2019-05-10,1.1586,1.1586,1.0,1.0,1.1586
537,11660781,003567,2019-05-13,1.1544,1.1544,1.0,1.0,1.1544
538,11669896,003567,2019-05-14,1.1485,1.1485,1.0,1.0,1.1485
539,11677535,003567,2019-05-15,1.1746,1.1746,1.0,1.0,1.1746
540,11685353,003567,2019-05-16,1.1749,1.1749,1.0,1.0,1.1749
541,11692059,003567,2019-05-17,1.1556,1.1556,1.0,1.0,1.1556
542,11702420,003567,2019-05-20,1.1438,1.1438,1.0,1.0,1.1438
543,11710077,003567,2019-05-21,1.1532,1.1532,1.0,1.0,1.1532
544,11717668,003567,2019-05-22,1.1487,1.1487,1.0,1.0,1.1487
545,11725376,003567,2019-05-23,1.1333,1.1333,1.0,1.0,1.1333
546,11733239,003567,2019-05-24,1.1264,1.1264,1.0,1.0,1.1264
547,11743103,003567,2019-05-27,1.1437,1.1437,1.0,1.0,1.1437
548,11752662,003567,2019-05-28,1.1523,1.1523,1.0,1.0,1.1523
549,11758969,003567,2019-05-29,1.1531,1.1531,1.0,1.0,1.1531
550,11767942,003567,2019-05-30,1.1546,1.1546,1.0,1.0,1.1546
551,11774949,003567,2019-05-31,1.1486,1.1486,1.0,1.0,1.1486
552,11785613,003567,2019-06-03,1.1446,1.1446,1.0,1.0,1.1446
553,11793065,003567,2019-06-04,1.1331,1.1331,1.0,1.0,1.1331
554,11802408,003567,2019-06-05,1.1316,1.1316,1.0,1.0,1.1316
555,11809670,003567,2019-06-06,1.124,1.124,1.0,1.0,1.124
556,11820048,003567,2019-06-10,1.1321,1.1321,1.0,1.0,1.1321
557,11826179,003567,2019-06-11,1.1589,1.1589,1.0,1.0,1.1589
558,11836876,003567,2019-06-12,1.1513,1.1513,1.0,1.0,1.1513
559,11844531,003567,2019-06-13,1.1498,1.1498,1.0,1.0,1.1498
560,11853918,003567,2019-06-14,1.1443,1.1443,1.0,1.0,1.1443
561,11862824,003567,2019-06-17,1.1427,1.1427,1.0,1.0,1.1427
562,11871411,003567,2019-06-18,1.147,1.147,1.0,1.0,1.147
563,11879845,003567,2019-06-19,1.1589,1.1589,1.0,1.0,1.1589
564,11887634,003567,2019-06-20,1.1825,1.1825,1.0,1.0,1.1825
565,11896104,003567,2019-06-21,1.1871,1.1871,1.0,1.0,1.1871
566,11907287,003567,2019-06-24,1.1919,1.1919,1.0,1.0,1.1919
567,11914726,003567,2019-06-25,1.1844,1.1844,1.0,1.0,1.1844
568,11927136,003567,2019-06-26,1.1874,1.1874,1.0,1.0,1.1874
569,11927137,003567,2019-06-27,1.2011,1.2011,1.0,1.0,1.2011
570,11943920,003567,2019-06-28,1.2013,1.2013,1.0,1.0,1.2013
571,11943921,003567,2019-06-30,1.2012,1.2012,1.0,1.0,1.2012
572,11955512,003567,2019-07-01,1.2226,1.2226,1.0,1.0,1.2226
573,11962904,003567,2019-07-02,1.2243,1.2243,1.0,1.0,1.2243
574,11972443,003567,2019-07-03,1.2143,1.2143,1.0,1.0,1.2143
575,11972444,003567,2019-07-04,1.2044,1.2044,1.0,1.0,1.2044
576,11992739,003567,2019-07-05,1.2137,1.2137,1.0,1.0,1.2137
577,11999666,003567,2019-07-08,1.1979,1.1979,1.0,1.0,1.1979
578,12018907,003567,2019-07-09,1.2004,1.2004,1.0,1.0,1.2004
579,12024328,003567,2019-07-10,1.1981,1.1981,1.0,1.0,1.1981
580,12034635,003567,2019-07-11,1.1985,1.1985,1.0,1.0,1.1985
581,12043110,003567,2019-07-12,1.2054,1.2054,1.0,1.0,1.2054
582,12055116,003567,2019-07-15,1.2091,1.2091,1.0,1.0,1.2091
583,12787819,003567,2019-07-16,1.2028,1.2028,1.0,1.0,1.2028
584,14946504,003567,2019-07-17,1.1999,1.1999,1.0,1.0,1.1999
585,15772789,003567,2019-07-18,1.195,1.195,1.0,1.0,1.195
586,15784823,003567,2019-07-19,1.2058,1.2058,1.0,1.0,1.2058
587,15792857,003567,2019-07-22,1.2003,1.2003,1.0,1.0,1.2003
588,15802834,003567,2019-07-23,1.1995,1.1995,1.0,1.0,1.1995
589,15811256,003567,2019-07-24,1.2062,1.2062,1.0,1.0,1.2062
590,15819644,003567,2019-07-25,1.2129,1.2129,1.0,1.0,1.2129
591,15827511,003567,2019-07-26,1.2143,1.2143,1.0,1.0,1.2143
592,15836596,003567,2019-07-29,1.213,1.213,1.0,1.0,1.213
593,15846920,003567,2019-07-30,1.2145,1.2145,1.0,1.0,1.2145
594,15854881,003567,2019-07-31,1.2082,1.2082,1.0,1.0,1.2082
595,15863363,003567,2019-08-01,1.2017,1.2017,1.0,1.0,1.2017
596,15871873,003567,2019-08-02,1.1961,1.1961,1.0,1.0,1.1961
597,15882458,003567,2019-08-05,1.1889,1.1889,1.0,1.0,1.1889
598,15890898,003567,2019-08-06,1.1854,1.1854,1.0,1.0,1.1854
599,15899849,003567,2019-08-07,1.1835,1.1835,1.0,1.0,1.1835
600,15907359,003567,2019-08-08,1.1906,1.1906,1.0,1.0,1.1906
601,15914608,003567,2019-08-09,1.1859,1.1859,1.0,1.0,1.1859
602,15924764,003567,2019-08-12,1.2025,1.2025,1.0,1.0,1.2025
603,15934039,003567,2019-08-13,1.204,1.204,1.0,1.0,1.204
604,15941845,003567,2019-08-14,1.2032,1.2032,1.0,1.0,1.2032
605,15949953,003567,2019-08-15,1.216,1.216,1.0,1.0,1.216
606,15958122,003567,2019-08-16,1.2177,1.2177,1.0,1.0,1.2177
607,15968183,003567,2019-08-19,1.2282,1.2282,1.0,1.0,1.2282
608,15976875,003567,2019-08-20,1.2259,1.2259,1.0,1.0,1.2259
609,15985410,003567,2019-08-21,1.2235,1.2235,1.0,1.0,1.2235
610,15993375,003567,2019-08-22,1.2188,1.2188,1.0,1.0,1.2188
611,16001430,003567,2019-08-23,1.228,1.228,1.0,1.0,1.228
612,16011228,003567,2019-08-26,1.2203,1.2203,1.0,1.0,1.2203
613,16021072,003567,2019-08-27,1.2321,1.2321,1.0,1.0,1.2321
614,16029487,003567,2019-08-28,1.2291,1.2291,1.0,1.0,1.2291
615,16037182,003567,2019-08-29,1.2301,1.2301,1.0,1.0,1.2301
616,16044847,003567,2019-08-30,1.2308,1.2308,1.0,1.0,1.2308
617,16053659,003567,2019-09-02,1.24,1.24,1.0,1.0,1.24
618,16062748,003567,2019-09-03,1.2498,1.2498,1.0,1.0,1.2498
619,16070954,003567,2019-09-04,1.2519,1.2519,1.0,1.0,1.2519
620,16239050,003567,2019-09-05,1.2545,1.2545,1.0,1.0,1.2545
621,17322758,003567,2019-09-06,1.2498,1.2498,1.0,1.0,1.2498
622,18241081,003567,2019-09-09,1.2563,1.2563,1.0,1.0,1.2563
623,19884136,003567,2019-09-10,1.2509,1.2509,1.0,1.0,1.2509
624,20366156,003567,2019-09-11,1.249,1.249,1.0,1.0,1.249
625,20374252,003567,2019-09-12,1.2538,1.2538,1.0,1.0,1.2538
626,20385373,003567,2019-09-16,1.2488,1.2488,1.0,1.0,1.2488
627,20394669,003567,2019-09-17,1.2375,1.2375,1.0,1.0,1.2375
628,20402789,003567,2019-09-18,1.2428,1.2428,1.0,1.0,1.2428
629,20410960,003567,2019-09-19,1.2431,1.2431,1.0,1.0,1.2431
630,20419263,003567,2019-09-20,1.248,1.248,1.0,1.0,1.248
631,20429312,003567,2019-09-23,1.2395,1.2395,1.0,1.0,1.2395
632,20438427,003567,2019-09-24,1.2449,1.2449,1.0,1.0,1.2449
633,20446519,003567,2019-09-25,1.2422,1.2422,1.0,1.0,1.2422
634,20454659,003567,2019-09-26,1.231,1.231,1.0,1.0,1.231
635,20462737,003567,2019-09-27,1.2311,1.2311,1.0,1.0,1.2311
636,20473036,003567,2019-09-30,1.2246,1.2246,1.0,1.0,1.2246
637,20487858,003567,2019-10-08,1.2307,1.2307,1.0,1.0,1.2307
638,20497537,003567,2019-10-09,1.2305,1.2305,1.0,1.0,1.2305
639,20506136,003567,2019-10-10,1.2438,1.2438,1.0,1.0,1.2438
640,20515077,003567,2019-10-11,1.2482,1.2482,1.0,1.0,1.2482
641,20526904,003567,2019-10-14,1.255,1.255,1.0,1.0,1.255
642,20536325,003567,2019-10-15,1.255,1.255,1.0,1.0,1.255
643,20544259,003567,2019-10-16,1.2484,1.2484,1.0,1.0,1.2484
644,20552612,003567,2019-10-17,1.2507,1.2507,1.0,1.0,1.2507
645,20560548,003567,2019-10-18,1.2404,1.2404,1.0,1.0,1.2404
646,20570007,003567,2019-10-21,1.2451,1.2451,1.0,1.0,1.2451
647,20578739,003567,2019-10-22,1.2475,1.2475,1.0,1.0,1.2475
648,20587421,003567,2019-10-23,1.2366,1.2366,1.0,1.0,1.2366
649,20595280,003567,2019-10-24,1.2355,1.2355,1.0,1.0,1.2355
650,20603580,003567,2019-10-25,1.2439,1.2439,1.0,1.0,1.2439
651,20616111,003567,2019-10-28,1.2458,1.2458,1.0,1.0,1.2458
652,20627116,003567,2019-10-29,1.2449,1.2449,1.0,1.0,1.2449
653,20635484,003567,2019-10-30,1.2418,1.2418,1.0,1.0,1.2418
654,20644277,003567,2019-10-31,1.2351,1.2351,1.0,1.0,1.2351
655,20720732,003567,2019-11-01,1.2511,1.2511,1.0,1.0,1.2511
656,20730998,003567,2019-11-04,1.254,1.254,1.0,1.0,1.254
657,20740434,003567,2019-11-05,1.2615,1.2615,1.0,1.0,1.2615
658,20749668,003567,2019-11-06,1.2564,1.2564,1.0,1.0,1.2564
659,20758785,003567,2019-11-07,1.2566,1.2566,1.0,1.0,1.2566
660,20769337,003567,2019-11-08,1.2495,1.2495,1.0,1.0,1.2495
661,20779338,003567,2019-11-11,1.2348,1.2348,1.0,1.0,1.2348
662,20788386,003567,2019-11-12,1.2353,1.2353,1.0,1.0,1.2353
663,20797056,003567,2019-11-13,1.2365,1.2365,1.0,1.0,1.2365
664,20805668,003567,2019-11-14,1.2355,1.2355,1.0,1.0,1.2355
665,20815147,003567,2019-11-15,1.2292,1.2292,1.0,1.0,1.2292
666,20824661,003567,2019-11-18,1.2362,1.2362,1.0,1.0,1.2362
667,20833777,003567,2019-11-19,1.2443,1.2443,1.0,1.0,1.2443
668,20842170,003567,2019-11-20,1.2349,1.2349,1.0,1.0,1.2349
669,20850584,003567,2019-11-21,1.2276,1.2276,1.0,1.0,1.2276
670,20859609,003567,2019-11-22,1.2169,1.2169,1.0,1.0,1.2169
671,20869222,003567,2019-11-25,1.2205,1.2205,1.0,1.0,1.2205
672,20879629,003567,2019-11-26,1.229,1.229,1.0,1.0,1.229
673,20891463,003567,2019-11-27,1.2281,1.2281,1.0,1.0,1.2281
674,20900244,003567,2019-11-28,1.2239,1.2239,1.0,1.0,1.2239
675,20909712,003567,2019-11-29,1.2167,1.2167,1.0,1.0,1.2167
676,20922892,003567,2019-12-02,1.2195,1.2195,1.0,1.0,1.2195
677,20931939,003567,2019-12-03,1.2218,1.2218,1.0,1.0,1.2218
678,20940538,003567,2019-12-04,1.2218,1.2218,1.0,1.0,1.2218
679,20949224,003567,2019-12-05,1.2338,1.2338,1.0,1.0,1.2338
680,20957345,003567,2019-12-06,1.2437,1.2437,1.0,1.0,1.2437
681,20968167,003567,2019-12-09,1.2342,1.2342,1.0,1.0,1.2342
682,20977202,003567,2019-12-10,1.2417,1.2417,1.0,1.0,1.2417
683,20987414,003567,2019-12-11,1.2367,1.2367,1.0,1.0,1.2367
684,21000086,003567,2019-12-12,1.2338,1.2338,1.0,1.0,1.2338
685,21009739,003567,2019-12-13,1.2515,1.2515,1.0,1.0,1.2515
686,21058513,003567,2019-12-16,1.2575,1.2575,1.0,1.0,1.2575
687,21068050,003567,2019-12-17,1.2668,1.2668,1.0,1.0,1.2668
688,21099338,003567,2019-12-18,1.2629,1.2629,1.0,1.0,1.2629
689,21315349,003567,2019-12-19,1.2586,1.2586,1.0,1.0,1.2586
690,21460426,003567,2019-12-20,1.2538,1.2538,1.0,1.0,1.2538
691,21471384,003567,2019-12-23,1.2408,1.2408,1.0,1.0,1.2408
692,21481139,003567,2019-12-24,1.2529,1.2529,1.0,1.0,1.2529
693,21496104,003567,2019-12-25,1.2527,1.2527,1.0,1.0,1.2527
694,21504586,003567,2019-12-26,1.2592,1.2592,1.0,1.0,1.2592
695,21507443,003567,2019-12-27,1.2559,1.2559,1.0,1.0,1.2559
696,21518456,003567,2019-12-30,1.2669,1.2669,1.0,1.0,1.2669
697,21535401,003567,2019-12-31,1.2692,1.2692,1.0,1.0,1.2692
698,21546274,003567,2020-01-02,1.2868,1.2868,1.0,1.0,1.2868
699,21551193,003567,2020-01-03,1.2944,1.2944,1.0,1.0,1.2944
700,21561439,003567,2020-01-06,1.3044,1.3044,1.0,1.0,1.3044
701,21571723,003567,2020-01-07,1.3103,1.3103,1.0,1.0,1.3103
702,21580723,003567,2020-01-08,1.3064,1.3064,1.0,1.0,1.3064
703,21589889,003567,2020-01-09,1.3148,1.3148,1.0,1.0,1.3148
704,21599095,003567,2020-01-10,1.3106,1.3106,1.0,1.0,1.3106
705,21611196,003567,2020-01-13,1.3213,1.3213,1.0,1.0,1.3213
706,21620880,003567,2020-01-14,1.3151,1.3151,1.0,1.0,1.3151
707,21630161,003567,2020-01-15,1.3163,1.3163,1.0,1.0,1.3163
708,21638976,003567,2020-01-16,1.3161,1.3161,1.0,1.0,1.3161
709,21648042,003567,2020-01-17,1.3214,1.3214,1.0,1.0,1.3214
710,21658856,003567,2020-01-20,1.3222,1.3222,1.0,1.0,1.3222
711,21668180,003567,2020-01-21,1.3069,1.3069,1.0,1.0,1.3069
712,21676717,003567,2020-01-22,1.3154,1.3154,1.0,1.0,1.3154
713,21685549,003567,2020-01-23,1.2769,1.2769,1.0,1.0,1.2769
714,21705311,003567,2020-02-03,1.21,1.21,1.0,1.0,1.21
715,21719296,003567,2020-02-04,1.2487,1.2487,1.0,1.0,1.2487
716,21723570,003567,2020-02-05,1.2637,1.2637,1.0,1.0,1.2637
717,21733122,003567,2020-02-06,1.2908,1.2908,1.0,1.0,1.2908
718,21740811,003567,2020-02-07,1.2948,1.2948,1.0,1.0,1.2948
719,21752962,003567,2020-02-10,1.3078,1.3078,1.0,1.0,1.3078
720,21762312,003567,2020-02-11,1.3125,1.3125,1.0,1.0,1.3125
721,21770826,003567,2020-02-12,1.3231,1.3231,1.0,1.0,1.3231
722,21779443,003567,2020-02-13,1.3134,1.3134,1.0,1.0,1.3134
723,21788051,003567,2020-02-14,1.3121,1.3121,1.0,1.0,1.3121
724,21797813,003567,2020-02-17,1.3393,1.3393,1.0,1.0,1.3393
